bin,name,chrom,strand,txStart,txEnd,cdsStart,cdsEnd,exonCount,exonStarts,exonEnds,score,name2,cdsStartStat,cdsEndStat,exonFrames
652,g2410.t1,chr2R,+,8891819,8893402,8891953,8893246,3,"8891819,8892073,8893061,","8891989,8892995,8893402,",0,g2410,cmpl,cmpl,"0,0,1,"
652,g2411.t1,chr2R,+,8893889,8898624,8893944,8898577,11,"8893889,8894203,8895229,8895531,8895786,8895950,8896203,8897694,8897864,8898250,8898388,","8894141,8895167,8895473,8895644,8895843,8896053,8897630,8897802,8898173,8898322,8898624,",0,g2411,cmpl,cmpl,"0,2,0,1,0,0,1,0,0,0,0,"
652,g2412.t1,chr2R,-,8898717,8900199,8898806,8900120,2,"8898717,8899366,","8899315,8900199,",0,g2412,cmpl,cmpl,"1,0,"
652,g2413.t1,chr2R,-,8900566,8901369,8900649,8901307,2,"8900566,8900892,","8900840,8901369,",0,g2413,cmpl,cmpl,"1,0,"
652,g2414.t1,chr2R,+,8902239,8903772,8902347,8902560,2,"8902239,8903023,","8902567,8903772,",0,g2414,cmpl,cmpl,"0,-1,"
652,g2415.t1,chr2R,-,8904847,8906965,8905028,8906912,3,"8904847,8905642,8906852,","8905578,8906673,8906965,",0,g2415,cmpl,cmpl,"2,0,0,"
652,g2416.t1,chr2R,+,8907485,8909440,8907590,8909415,5,"8907485,8907949,8908534,8909076,8909261,","8907896,8908479,8909020,8909205,8909440,",0,g2416,cmpl,cmpl,"0,0,2,2,2,"
652,g2417.t1,chr2R,-,8909446,8910535,8909470,8910382,1,"8909446,","8910535,",0,g2417,cmpl,cmpl,"0,"
81,g2418.t1,chr2R,-,8910903,8914005,8911179,8913566,5,"8910903,8911425,8912016,8912604,8913432,","8911370,8911954,8912256,8913187,8914005,",0,g2418,cmpl,cmpl,"1,0,0,2,0,"
653,g2419.t1,chr2R,+,8914565,8917730,8915100,8917677,1,"8914565,","8917730,",0,g2419,cmpl,cmpl,"0,"
653,g2420.t2,chr2R,-,8918038,8922725,8918335,8922649,10,"8918038,8918591,8919381,8919523,8920619,8920784,8921571,8921952,8922338,8922568,","8918532,8918804,8919466,8920011,8920721,8921507,8921896,8922279,8922506,8922725,",0,g2420,cmpl,cmpl,"1,1,0,1,1,1,0,0,0,0,"
653,g2420.t3,chr2R,-,8918038,8920215,8918335,8920090,4,"8918038,8918591,8919381,8919523,","8918532,8918804,8919466,8920215,",0,g2420,cmpl,cmpl,"1,1,0,0,"
653,g2420.t1,chr2R,-,8920273,8922725,8920506,8922649,7,"8920273,8920619,8920784,8921571,8921952,8922338,8922568,","8920556,8920721,8921507,8921896,8922279,8922506,8922725,",0,g2420,cmpl,cmpl,"1,1,1,0,0,0,0,"
653,g2421.t1,chr2R,+,8922915,8925344,8922997,8924703,3,"8922915,8923267,8924944,","8923115,8924744,8925344,",0,g2421,cmpl,cmpl,"0,1,-1,"
653,g2422.t1,chr2R,+,8925695,8926884,8925761,8926739,1,"8925695,","8926884,",0,g2422,cmpl,cmpl,"0,"
653,g2423.t1,chr2R,-,8927048,8927955,8927071,8927698,1,"8927048,","8927955,",0,g2423,cmpl,cmpl,"0,"
653,g2424.t1,chr2R,+,8928145,8933102,8928299,8932909,13,"8928145,8928457,8928708,8928935,8930258,8930709,8931069,8931330,8931754,8932014,8932290,8932570,8932742,","8928354,8928648,8928878,8930197,8930384,8931005,8931266,8931693,8931953,8932226,8932512,8932680,8933102,",0,g2424,cmpl,cmpl,"0,1,0,2,1,1,0,2,2,0,2,2,1,"
653,g2425.t1,chr2R,+,8933385,8934445,8933497,8934366,4,"8933385,8933818,8934092,8934360,","8933759,8934018,8934293,8934445,",0,g2425,cmpl,cmpl,"0,1,0,0,"
653,g2426.t1,chr2R,-,8934575,8939845,8934616,8939599,12,"8934575,8935540,8936369,8936762,8937157,8937553,8937881,8938048,8938197,8938703,8938872,8939168,","8935481,8936312,8936701,8937103,8937501,8937819,8937894,8938141,8938648,8938813,8939108,8939845,",0,g2426,cmpl,cmpl,"2,1,2,0,1,2,1,1,0,1,2,0,"
653,g2426.t2,chr2R,-,8934575,8939845,8934616,8939599,12,"8934575,8935540,8936369,8936762,8937157,8937553,8937881,8938073,8938197,8938703,8938872,8939168,","8935481,8936312,8936701,8936965,8937501,8937819,8937994,8938141,8938648,8938813,8939108,8939845,",0,g2426,cmpl,cmpl,"2,1,2,0,1,2,0,1,0,1,2,0,"
653,g2426.t3,chr2R,-,8934575,8939845,8934616,8939753,13,"8934575,8935540,8936369,8936762,8937157,8937553,8937881,8938073,8938197,8938703,8938872,8939168,8939681,","8935481,8936312,8936701,8936965,8937501,8937819,8937994,8938141,8938648,8938813,8939108,8939623,8939845,",0,g2426,cmpl,cmpl,"2,1,2,0,1,2,0,1,0,1,2,0,0,"
653,g2427.t1,chr2R,+,8940405,8941132,8940468,8940810,1,"8940405,","8941132,",0,g2427,cmpl,cmpl,"0,"
653,g2428.t1,chr2R,-,8944540,8947865,8944905,8947271,6,"8944540,8945127,8945309,8945863,8947128,8947816,","8945055,8945250,8945807,8947049,8947536,8947865,",0,g2428,cmpl,cmpl,"0,0,0,2,0,-1,"
653,g2429.t1,chr2R,-,8948007,8950715,8948752,8950659,2,"8948007,8949711,","8948941,8950715,",0,g2429,cmpl,cmpl,"0,0,"
653,g2430.t1,chr2R,+,8950835,8962789,8951792,8960852,12,"8950835,8951612,8953102,8954733,8954958,8957039,8959106,8959399,8959689,8960276,8960690,8962162,","8951050,8951892,8953417,8954851,8955167,8957156,8959334,8959633,8960213,8960447,8960969,8962789,",0,g2430,cmpl,cmpl,"-1,0,1,1,2,1,1,1,1,0,0,-1,"
653,g2431.t4,chr2R,-,8962812,9013465,8963540,9013181,25,"8962812,8963614,8963776,8964358,8970026,8970243,8970427,8970611,8970864,8971424,8993675,8993766,8994103,8994311,8995545,8996137,8997770,9001383,9007594,9007870,9008317,9008702,9011236,9011512,9013018,","8963555,8963720,8964005,8964485,8970182,8970363,8970543,8970796,8971051,8975444,8993705,8994038,8994256,8994489,8995953,8997707,8997928,9001606,9007786,9008249,9008495,9009224,9011416,9011647,9013465,",0,g2431,cmpl,cmpl,"0,2,1,0,0,0,1,2,1,1,1,2,2,1,1,0,1,0,0,2,1,1,1,1,0,"
653,g2431.t6,chr2R,-,8963168,8965495,8963540,8965449,5,"8963168,8963614,8963776,8964358,8965215,","8963555,8963720,8964005,8964485,8965495,",0,g2431,cmpl,cmpl,"0,2,1,0,0,"
653,g2431.t5,chr2R,-,8968682,8992115,8970017,8984069,8,"8968682,8970243,8970427,8970611,8970864,8971424,8984050,8992040,","8970182,8970363,8970543,8970796,8971051,8975444,8984078,8992115,",0,g2431,cmpl,cmpl,"0,0,1,2,1,1,0,-1,"
653,g2431.t7,chr2R,-,8968682,8975555,8970017,8975518,8,"8968682,8969934,8970243,8970427,8970611,8970864,8971424,8975511,","8969516,8970182,8970363,8970543,8970796,8971051,8975444,8975555,",0,g2431,cmpl,cmpl,"-1,0,0,1,2,1,1,0,"
653,g2431.t1,chr2R,-,8992945,9005145,8993541,9001606,9,"8992945,8993766,8994103,8994311,8995545,8996137,8997770,9001383,9005003,","8993705,8994038,8994256,8994489,8995953,8997707,8997928,9001606,9005145,",0,g2431,cmpl,cmpl,"1,2,2,1,1,0,1,0,-1,"
653,g2431.t2,chr2R,-,9007232,9013475,9007570,9013181,7,"9007232,9007870,9008317,9008702,9011236,9011512,9013018,","9007816,9008249,9008495,9009224,9011416,9011647,9013475,",0,g2431,cmpl,cmpl,"0,2,1,1,1,1,0,"
653,g2431.t3,chr2R,-,9007232,9013465,9007570,9013181,7,"9007232,9007870,9008317,9008702,9011236,9011512,9013018,","9007786,9008249,9008495,9009224,9011416,9011647,9013465,",0,g2431,cmpl,cmpl,"0,2,1,1,1,1,0,"
653,g2432.t1,chr2R,-,9014357,9017005,9014505,9016679,6,"9014357,9014633,9015309,9015475,9016246,9016609,","9014573,9014732,9015417,9015995,9016551,9017005,",0,g2432,cmpl,cmpl,"1,1,1,0,1,0,"
653,g2433.t1,chr2R,+,9017865,9018992,9017966,9018874,4,"9017865,9018289,9018497,9018701,","9018225,9018375,9018648,9018992,",0,g2433,cmpl,cmpl,"0,1,0,1,"
653,g2434.t1,chr2R,-,9019031,9031035,9019432,9023392,9,"9019031,9019605,9020033,9020353,9021255,9021727,9021962,9030232,9030891,","9019548,9019899,9020287,9020465,9021486,9021858,9023827,9030319,9031035,",0,g2434,cmpl,cmpl,"1,1,2,1,1,2,0,-1,-1,"
653,g2435.t2,chr2R,-,9039710,9042185,9039790,9042087,6,"9039710,9039858,9040095,9040272,9040554,9042045,","9039801,9040037,9040218,9040490,9041811,9042185,",0,g2435,cmpl,cmpl,"1,2,2,0,0,0,"
81,g2435.t3,chr2R,-,9039710,9044705,9039790,9044620,9,"9039710,9039858,9040095,9040272,9040554,9042414,9042665,9043485,9043636,","9039801,9040037,9040218,9040490,9041811,9042609,9043427,9043581,9044705,",0,g2435,cmpl,cmpl,"1,2,2,0,0,0,0,0,0,"
81,g2435.t1,chr2R,-,9042265,9044705,9042396,9044620,4,"9042265,9042665,9043485,9043636,","9042609,9043427,9043581,9044705,",0,g2435,cmpl,cmpl,"0,0,0,0,"
654,g2436.t1,chr2R,-,9044861,9059385,9046505,9059323,9,"9044861,9047657,9047913,9048175,9048466,9049879,9050514,9050842,9059254,","9046748,9047849,9048026,9048337,9048537,9050132,9050629,9050983,9059385,",0,g2436,cmpl,cmpl,"0,0,1,1,2,1,0,0,0,"
654,g2436.t2,chr2R,-,9044861,9059385,9046505,9059323,10,"9044861,9047657,9047913,9048175,9048466,9049879,9050514,9050842,9056572,9059254,","9046748,9047849,9048026,9048337,9048537,9050132,9050629,9050983,9056632,9059385,",0,g2436,cmpl,cmpl,"0,0,1,1,2,1,0,0,0,0,"
654,g2437.t1,chr2R,-,9060402,9061955,9060622,9061860,2,"9060402,9061439,","9061365,9061955,",0,g2437,cmpl,cmpl,"1,0,"
654,g2438.t3,chr2R,+,9062889,9085194,9069330,9084699,19,"9062889,9069192,9074070,9074839,9075872,9076369,9080115,9080227,9080476,9080740,9081569,9081964,9082206,9082398,9082669,9083211,9084032,9084420,9084661,","9063239,9069626,9074450,9075088,9075945,9076526,9080169,9080423,9080678,9081505,9081897,9082145,9082277,9082618,9082985,9083976,9084360,9084601,9085194,",0,g2438,cmpl,cmpl,"-1,0,2,1,1,2,0,0,1,2,2,0,1,0,1,2,2,0,1,"
654,g2438.t1,chr2R,+,9079849,9085194,9080115,9084699,15,"9079849,9080115,9080227,9080476,9080740,9081569,9081964,9082206,9082398,9082669,9083211,9084032,9084420,9084661,9084976,","9079985,9080169,9080423,9080678,9081505,9081897,9082145,9082277,9082618,9082985,9083976,9084360,9084601,9084708,9085194,",0,g2438,cmpl,cmpl,"-1,0,0,1,2,2,0,1,0,1,2,2,0,1,-1,"
654,g2438.t2,chr2R,+,9079849,9085194,9080115,9084699,14,"9079849,9080115,9080227,9080476,9080740,9081569,9081964,9082480,9082669,9083211,9084032,9084420,9084661,9084976,","9079985,9080169,9080423,9080678,9081505,9081897,9082145,9082618,9082985,9083976,9084360,9084601,9084708,9085194,",0,g2438,cmpl,cmpl,"-1,0,0,1,2,2,0,1,1,2,2,0,1,-1,"
654,g2439.t1,chr2R,-,9085203,9087609,9085351,9087557,8,"9085203,9085720,9085944,9086214,9086377,9086913,9087086,9087305,","9085664,9085892,9086092,9086326,9086441,9087020,9087250,9087609,",0,g2439,cmpl,cmpl,"2,1,0,2,1,2,0,0,"
654,g2439.t2,chr2R,-,9085203,9087609,9085351,9087557,9,"9085203,9085720,9085944,9086214,9086377,9086625,9086913,9087086,9087305,","9085664,9085892,9086092,9086326,9086532,9086813,9087020,9087250,9087609,",0,g2439,cmpl,cmpl,"2,1,0,2,0,1,2,0,0,"
654,g2440.t1,chr2R,+,9087849,9089811,9087910,9089775,6,"9087849,9088041,9088641,9088865,9089290,9089507,","9087986,9088583,9088808,9089224,9089444,9089811,",0,g2440,cmpl,cmpl,"0,1,0,2,1,2,"
654,g2441.t1,chr2R,-,9089860,9098599,9089917,9098450,10,"9089860,9090082,9090542,9090810,9091406,9093459,9094491,9097452,9098188,9098402,","9090021,9090485,9090749,9091039,9091651,9094427,9094550,9098136,9098346,9098599,",0,g2441,cmpl,cmpl,"1,0,0,2,0,1,2,2,0,0,"
654,g2441.t2,chr2R,-,9089860,9094589,9089917,9094531,7,"9089860,9090082,9090542,9090810,9091406,9093459,9094491,","9090021,9090485,9090749,9091039,9091651,9094427,9094589,",0,g2441,cmpl,cmpl,"1,0,0,2,0,1,0,"
654,g2441.t3,chr2R,-,9089860,9098509,9089917,9098450,10,"9089860,9090082,9090542,9090810,9091406,9093459,9094491,9097452,9098188,9098402,","9090021,9090485,9090749,9091051,9091651,9094427,9094550,9098136,9098346,9098509,",0,g2441,cmpl,cmpl,"1,0,0,2,0,1,2,2,0,0,"
654,g2442.t2,chr2R,+,9098699,9106045,9098771,9105388,13,"9098699,9099060,9099390,9100051,9100188,9100653,9100892,9101136,9101983,9102475,9102709,9103565,9103883,","9098953,9099253,9099986,9100129,9100603,9100836,9101077,9101925,9102415,9102650,9102897,9103816,9106045,",0,g2442,cmpl,cmpl,"0,2,0,2,2,0,0,2,2,2,0,2,1,"
654,g2442.t1,chr2R,+,9098729,9103152,9098771,9103119,12,"9098729,9099060,9099390,9100051,9100188,9100653,9100892,9101136,9101983,9102475,9102709,9102956,","9098953,9099253,9099986,9100129,9100603,9100836,9101077,9101925,9102415,9102650,9102897,9103152,",0,g2442,cmpl,cmpl,"0,2,0,2,2,0,0,2,2,2,0,2,"
654,g2443.t1,chr2R,-,9107165,9109539,9107397,9109394,3,"9107165,9109070,9109233,","9109006,9109172,9109539,",0,g2443,cmpl,cmpl,"2,2,0,"
654,g2444.t1,chr2R,+,9110799,9111578,9110895,9111482,2,"9110799,9111045,","9110956,9111578,",0,g2444,cmpl,cmpl,"0,1,"
654,g2445.t1,chr2R,-,9111606,9113899,9111670,9113871,2,"9111606,9113394,","9113332,9113899,",0,g2445,cmpl,cmpl,"0,0,"
654,g2446.t1,chr2R,+,9114259,9116020,9114347,9115933,5,"9114259,9114450,9115238,9115383,9115718,","9114392,9115183,9115330,9115660,9116020,",0,g2446,cmpl,cmpl,"0,0,1,0,1,"
654,g2447.t2,chr2R,+,9116109,9120100,9117189,9119073,7,"9116109,9117177,9117916,9118214,9118505,9118738,9118899,","9116451,9117852,9118157,9118449,9118672,9118827,9120100,",0,g2447,cmpl,cmpl,"-1,0,0,1,2,1,0,"
654,g2447.t3,chr2R,+,9116109,9123299,9116322,9123158,10,"9116109,9117177,9117916,9118214,9118505,9118738,9118899,9122270,9122518,9122621,","9116451,9117852,9118157,9118449,9118672,9118827,9119047,9122448,9122567,9123299,",0,g2447,cmpl,cmpl,"0,0,0,1,2,1,0,1,2,0,"
654,g2447.t4,chr2R,+,9116149,9119125,9116322,9119073,7,"9116149,9117177,9117916,9118214,9118505,9118738,9118899,","9116451,9117852,9118157,9118449,9118672,9118827,9119125,",0,g2447,cmpl,cmpl,"0,0,0,1,2,1,0,"
654,g2447.t1,chr2R,+,9122319,9123299,9122353,9123158,3,"9122319,9122518,9122621,","9122448,9122567,9123299,",0,g2447,cmpl,cmpl,"0,2,0,"
654,g2448.t1,chr2R,-,9123308,9131969,9123701,9131499,9,"9123308,9124743,9125550,9127418,9127936,9128256,9128370,9131163,9131482,","9124145,9125220,9126066,9127877,9128197,9128310,9128641,9131358,9131969,",0,g2448,cmpl,cmpl,"0,0,0,0,0,0,2,2,0,"
654,g2448.t2,chr2R,-,9123308,9131969,9123701,9131499,10,"9123308,9124743,9125550,9126180,9127418,9127936,9128256,9128370,9131163,9131482,","9124145,9125220,9126066,9126213,9127877,9128197,9128310,9128641,9131358,9131969,",0,g2448,cmpl,cmpl,"0,0,0,0,0,0,0,2,2,0,"
654,g2449.t1,chr2R,+,9132789,9135446,9133665,9135053,3,"9132789,9133598,9133841,","9133046,9133770,9135446,",0,g2449,cmpl,cmpl,"-1,0,0,"
654,g2450.t1,chr2R,-,9135453,9137739,9135558,9137599,3,"9135453,9135764,9136951,","9135705,9135995,9137739,",0,g2450,cmpl,cmpl,"0,0,0,"
654,g2451.t1,chr2R,+,9138379,9141974,9140068,9141851,4,"9138379,9138937,9141056,9141663,","9138570,9140298,9141121,9141974,",0,g2451,cmpl,cmpl,"-1,0,2,1,"
654,g2452.t1,chr2R,-,9142411,9143899,9142614,9143797,4,"9142411,9142716,9143058,9143619,","9142655,9143000,9143236,9143899,",0,g2452,cmpl,cmpl,"1,2,1,0,"
654,g2453.t1,chr2R,+,9144069,9145398,9144127,9145120,1,"9144069,","9145398,",0,g2453,cmpl,cmpl,"0,"
654,g2454.t1,chr2R,+,9145549,9151327,9145586,9151304,17,"9145549,9145859,9146645,9146862,9147114,9147362,9147549,9147938,9148834,9149065,9149686,9149903,9150188,9150435,9150634,9151020,9151240,","9145791,9145972,9146796,9147046,9147301,9147498,9147876,9148095,9148998,9149172,9149837,9150087,9150375,9150571,9150961,9151177,9151327,",0,g2454,cmpl,cmpl,"0,1,0,1,2,0,1,1,2,1,0,1,2,0,1,1,2,"
654,g2455.t1,chr2R,-,9158543,9161439,9158611,9161162,9,"9158543,9158773,9158946,9159077,9159335,9159532,9160621,9160840,9161035,","9158669,9158882,9158994,9159267,9159472,9160303,9160772,9160950,9161439,",0,g2455,cmpl,cmpl,"2,1,1,0,1,1,0,1,0,"
654,g2455.t2,chr2R,-,9158543,9161439,9158611,9161162,9,"9158543,9158773,9158946,9159077,9159335,9159532,9160621,9160840,9161035,","9158645,9158882,9158994,9159267,9159472,9160303,9160772,9160950,9161439,",0,g2455,cmpl,cmpl,"2,1,1,0,1,1,0,1,0,"
654,g2456.t1,chr2R,-,9162060,9165079,9162726,9164950,9,"9162060,9162846,9163070,9163328,9163702,9164082,9164328,9164537,9164715,","9162784,9163003,9163260,9163474,9164025,9164272,9164479,9164647,9165079,",0,g2456,cmpl,cmpl,"2,1,0,1,2,1,0,1,0,"
654,g2457.t1,chr2R,+,9165699,9167558,9165734,9167446,4,"9165699,9166044,9166621,9167357,","9165985,9166559,9166822,9167558,",0,g2457,cmpl,cmpl,"0,2,1,1,"
81,g2458.t1,chr2R,-,9167766,9177329,9168133,9176779,23,"9167766,9168084,9168309,9168672,9168855,9169292,9169842,9170427,9171663,9171832,9172477,9173305,9173531,9173799,9174199,9174667,9174930,9175166,9175732,9176090,9176392,9176587,9177141,","9167972,9168249,9168568,9168795,9169231,9169786,9170365,9171601,9171775,9172411,9173245,9173474,9173740,9174141,9174610,9174875,9175109,9175671,9175934,9176235,9176533,9176832,9177329,",0,g2458,cmpl,cmpl,"-1,1,0,0,2,0,2,1,0,0,0,2,0,0,0,2,0,2,1,0,0,0,-1,"
655,g2459.t2,chr2R,-,9177743,9186299,9178433,9185732,5,"9177743,9178605,9178829,9179748,9185216,","9178544,9178749,9179225,9181182,9186299,",0,g2459,cmpl,cmpl,"0,0,0,0,0,"
655,g2459.t1,chr2R,-,9177878,9181999,9178433,9181158,5,"9177878,9178605,9178829,9179748,9181910,","9178544,9178749,9179225,9181631,9181999,",0,g2459,cmpl,cmpl,"0,0,0,0,-1,"
655,g2460.t1,chr2R,-,9186672,9191509,9188013,9191429,4,"9186672,9188653,9189066,9191275,","9188265,9189008,9189220,9191509,",0,g2460,cmpl,cmpl,"0,2,1,0,"
655,g2461.t1,chr2R,+,9195209,9199865,9195333,9199767,3,"9195209,9199082,9199395,","9196168,9199333,9199865,",0,g2461,cmpl,cmpl,"0,1,0,"
655,g2462.t1,chr2R,-,9204413,9207109,9204905,9206994,3,"9204413,9205451,9206933,","9205394,9206872,9207109,",0,g2462,cmpl,cmpl,"0,1,0,"
655,g2463.t1,chr2R,+,9207219,9209144,9207764,9209105,5,"9207219,9207589,9207913,9208082,9208416,","9207322,9207850,9208016,9208344,9209144,",0,g2463,cmpl,cmpl,"-1,0,2,0,1,"
655,g2464.t1,chr2R,-,9228073,9237769,9228578,9237700,9,"9228073,9229093,9229597,9230311,9231747,9232507,9234444,9237534,9237678,","9228787,9229276,9230086,9230648,9231845,9232732,9235610,9237607,9237769,",0,g2464,cmpl,cmpl,"1,1,1,0,1,1,2,1,0,"
655,g2465.t1,chr2R,+,9237959,9239827,9238063,9239657,6,"9237959,9238330,9238489,9238818,9239103,9239490,","9238173,9238431,9238760,9239039,9239418,9239827,",0,g2465,cmpl,cmpl,"0,2,1,2,1,1,"
655,g2466.t2,chr2R,+,9239949,9252847,9240081,9252675,20,"9239949,9240339,9240603,9240741,9240908,9241232,9241504,9241881,9242415,9242640,9242897,9243038,9243198,9243521,9243796,9244170,9252129,9252225,9252361,9252572,","9240280,9240540,9240685,9240842,9241173,9241450,9241819,9242038,9242558,9242841,9242979,9243139,9243469,9243739,9244111,9244316,9252165,9252310,9252512,9252847,",0,g2466,cmpl,cmpl,"0,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,0,0,1,2,"
655,g2466.t1,chr2R,+,9240049,9246069,9240081,9245835,17,"9240049,9240339,9240603,9240741,9240908,9241232,9241504,9241881,9242415,9242640,9242897,9243038,9243198,9243521,9243796,9244170,9245739,","9240280,9240540,9240685,9240842,9241173,9241450,9241819,9242038,9242558,9242841,9242979,9243139,9243469,9243739,9244111,9244316,9246069,",0,g2466,cmpl,cmpl,"0,1,1,2,1,2,1,1,2,1,1,2,1,2,1,1,0,"
655,g2467.t2,chr2R,-,9253365,9269110,9254063,9268671,14,"9253365,9254274,9254480,9254650,9255088,9255828,9257409,9258839,9260628,9262169,9262665,9265489,9267654,9268368,","9254207,9254415,9254588,9255022,9255427,9256038,9258060,9260144,9262113,9262598,9262887,9266028,9267976,9269110,",0,g2467,cmpl,cmpl,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,"
655,g2467.t1,chr2R,-,9253882,9268720,9254063,9268641,14,"9253882,9254274,9254480,9254650,9255088,9255828,9257409,9258839,9260628,9262169,9262665,9265489,9267654,9268368,","9254207,9254415,9254588,9255022,9255427,9256038,9258060,9260144,9262113,9262598,9262887,9266028,9267976,9268720,",0,g2467,cmpl,cmpl,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,"
655,g2468.t1,chr2R,-,9285366,9286600,9285399,9286507,3,"9285366,9285602,9286414,","9285538,9286348,9286600,",0,g2468,cmpl,cmpl,"2,0,0,"
655,g2469.t1,chr2R,+,9286810,9289016,9286847,9288912,4,"9286810,9286995,9287682,9287962,","9286937,9287627,9287903,9289016,",0,g2469,cmpl,cmpl,"0,0,2,1,"
655,g2470.t1,chr2R,-,9289031,9292810,9289094,9291457,5,"9289031,9289360,9290225,9291336,9292618,","9289299,9290172,9291280,9291518,9292810,",0,g2470,cmpl,cmpl,"2,0,1,0,-1,"
655,g2471.t1,chr2R,+,9293550,9299525,9294101,9299432,4,"9293550,9294095,9297265,9298266,","9293682,9294116,9297536,9299525,",0,g2471,cmpl,cmpl,"-1,0,0,1,"
81,g2472.t1,chr2R,-,9303676,9309400,9303893,9307629,7,"9303676,9304973,9305233,9305466,9307268,9307800,9309338,","9304335,9305160,9305402,9305756,9307654,9308953,9309400,",0,g2472,cmpl,cmpl,"2,1,0,1,0,-1,-1,"
656,g2473.t1,chr2R,-,9312369,9325060,9312620,9320168,3,"9312369,9317584,9324914,","9312745,9321210,9325060,",0,g2473,cmpl,cmpl,"1,0,-1,"
656,g2474.t1,chr2R,+,9339240,9346667,9345421,9346612,4,"9339240,9343659,9345371,9346558,","9339521,9344063,9346504,9346667,",0,g2474,cmpl,cmpl,"-1,-1,0,0,"
656,g2475.t2,chr2R,-,9362195,9379440,9362649,9374236,8,"9362195,9370248,9370441,9371564,9372201,9372378,9373177,9379374,","9362792,9370378,9370517,9371711,9372307,9373063,9374597,9379440,",0,g2475,cmpl,cmpl,"1,0,2,2,1,0,0,-1,"
656,g2475.t1,chr2R,-,9369612,9379440,9369863,9374236,8,"9369612,9370248,9370441,9371564,9372201,9372378,9373177,9379374,","9369940,9370378,9370517,9371711,9372307,9373063,9374597,9379440,",0,g2475,cmpl,cmpl,"1,0,2,2,1,0,0,-1,"
656,g2476.t1,chr2R,+,9390290,9395271,9390457,9395200,10,"9390290,9390807,9390965,9391111,9391476,9391745,9393343,9393862,9394188,9395182,","9390704,9390904,9391051,9391420,9391685,9393283,9393804,9394128,9395118,9395271,",0,g2476,cmpl,cmpl,"0,1,2,1,1,0,2,1,0,0,"
656,g2476.t2,chr2R,+,9390290,9395271,9390457,9395200,10,"9390290,9390843,9390965,9391111,9391476,9391745,9393343,9393862,9394188,9395182,","9390704,9390904,9391051,9391420,9391685,9393283,9393804,9394128,9395118,9395271,",0,g2476,cmpl,cmpl,"0,1,2,1,1,0,2,1,0,0,"
656,g2476.t3,chr2R,+,9390290,9395271,9390457,9395200,10,"9390290,9390807,9390965,9391111,9391476,9391745,9393343,9393874,9394188,9395182,","9390704,9390904,9391051,9391420,9391685,9393283,9393804,9394128,9395118,9395271,",0,g2476,cmpl,cmpl,"0,1,2,1,1,0,2,1,0,0,"
656,g2477.t1,chr2R,-,9395283,9396220,9395395,9396080,3,"9395283,9395752,9395928,","9395698,9395864,9396220,",0,g2477,cmpl,cmpl,"0,2,0,"
656,g2478.t1,chr2R,-,9396360,9398750,9396478,9398631,3,"9396360,9398183,9398583,","9398114,9398458,9398750,",0,g2478,cmpl,cmpl,"2,0,0,"
656,g2479.t1,chr2R,+,9399020,9399893,9399088,9399754,1,"9399020,","9399893,",0,g2479,cmpl,cmpl,"0,"
656,g2480.t1,chr2R,-,9400549,9413460,9401034,9409510,7,"9400549,9402408,9402655,9403706,9404306,9409212,9413224,","9401148,9402585,9402835,9403925,9404458,9409653,9413460,",0,g2480,cmpl,cmpl,"0,0,0,0,1,0,-1,"
656,g2481.t1,chr2R,+,9414190,9417836,9415060,9417650,6,"9414190,9416644,9416857,9417155,9417394,9417632,","9415361,9416796,9417082,9417335,9417571,9417836,",0,g2481,cmpl,cmpl,"0,1,0,0,0,0,"
656,g2482.t1,chr2R,-,9422021,9423684,9422417,9423622,4,"9422021,9422655,9422965,9423326,","9422576,9422878,9423268,9423684,",0,g2482,cmpl,cmpl,"0,2,2,0,"
656,g2483.t1,chr2R,+,9424314,9426108,9424600,9425642,3,"9424314,9424538,9425246,","9424460,9424861,9426108,",0,g2483,cmpl,cmpl,"-1,0,0,"
656,g2484.t1,chr2R,+,9426434,9434630,9427249,9434425,6,"9426434,9431970,9432234,9432489,9433129,9434353,","9427373,9432178,9432425,9433064,9433228,9434630,",0,g2484,cmpl,cmpl,"0,1,2,1,0,0,"
656,g2485.t1,chr2R,-,9434754,9436754,9435274,9436714,6,"9434754,9435212,9435393,9435585,9436050,9436361,","9434948,9435334,9435524,9435993,9436292,9436754,",0,g2485,cmpl,cmpl,"-1,0,1,1,2,0,"
