bin,chrom,chromStart,chromEnd,name,length,cpgNum,gcNum,perCpg,perGc,obsExp
724,chr2R,18226699,18227409,CpG: 48,710,48,386,13.5,54.4,0.92
724,chr2R,18227991,18228456,CpG: 34,465,34,263,14.6,56.6,0.94
724,chr2R,18232696,18235824,CpG: 264,3128,264,1730,16.9,55.3,1.1
724,chr2R,18236737,18237562,CpG: 57,825,57,415,13.8,50.3,1.09
724,chr2R,18244210,18244499,CpG: 28,289,28,168,19.4,58.1,1.15
724,chr2R,18247440,18247642,CpG: 17,202,17,105,16.8,52,1.27
724,chr2R,18249004,18249230,CpG: 20,226,20,133,17.7,58.8,1.05
724,chr2R,18252955,18253294,CpG: 27,339,27,193,15.9,56.9,0.99
724,chr2R,18255137,18255566,CpG: 30,429,30,225,14,52.4,1.03
724,chr2R,18256029,18256549,CpG: 43,520,43,287,16.5,55.2,1.09
724,chr2R,18257255,18257535,CpG: 26,280,26,155,18.6,55.4,1.21
724,chr2R,18263831,18264938,CpG: 71,1107,71,559,12.8,50.5,1.01
724,chr2R,18265601,18265806,CpG: 16,205,16,108,15.6,52.7,1.14
724,chr2R,18270936,18271957,CpG: 71,1021,71,536,13.9,52.5,1.01
724,chr2R,18274256,18274600,CpG: 24,344,24,181,14,52.6,1.01
724,chr2R,18275038,18277143,CpG: 149,2105,149,1124,14.2,53.4,0.99
724,chr2R,18280062,18287717,CpG: 479,7655,479,4310,12.5,56.3,0.79
724,chr2R,18289558,18290449,CpG: 62,891,62,453,13.9,50.8,1.08
724,chr2R,18303723,18303926,CpG: 18,203,18,110,17.7,54.2,1.21
724,chr2R,18330028,18330230,CpG: 16,202,16,115,15.8,56.9,0.99
725,chr2R,18356267,18356499,CpG: 29,232,29,130,25,56,1.64
725,chr2R,18374773,18375006,CpG: 17,233,17,126,14.6,54.1,1.08
725,chr2R,18378741,18379282,CpG: 40,541,40,272,14.8,50.3,1.2
725,chr2R,18382855,18383129,CpG: 27,274,27,157,19.7,57.3,1.22
725,chr2R,18385056,18385626,CpG: 42,570,42,308,14.7,54,1.02
725,chr2R,18387735,18387974,CpG: 21,239,21,124,17.6,51.9,1.31
725,chr2R,18393957,18395042,CpG: 73,1085,73,565,13.5,52.1,0.99
725,chr2R,18397137,18397428,CpG: 21,291,21,164,14.4,56.4,0.91
725,chr2R,18398713,18399075,CpG: 28,362,28,209,15.5,57.7,0.94
725,chr2R,18401032,18401252,CpG: 16,220,16,123,14.5,55.9,0.93
725,chr2R,18403287,18403784,CpG: 35,497,35,273,14.1,54.9,0.94
725,chr2R,18407904,18408420,CpG: 41,516,41,269,15.9,52.1,1.18
725,chr2R,18408928,18409649,CpG: 49,721,49,371,13.6,51.5,1.03
725,chr2R,18410779,18411352,CpG: 48,573,48,334,16.8,58.3,0.99
725,chr2R,18411930,18412546,CpG: 61,616,61,313,19.8,50.8,1.54
725,chr2R,18414131,18414398,CpG: 21,267,21,143,15.7,53.6,1.11
725,chr2R,18415456,18419496,CpG: 300,4040,300,2178,14.9,53.9,1.02
725,chr2R,18422849,18423635,CpG: 50,786,50,407,12.7,51.8,0.95
725,chr2R,18427493,18429479,CpG: 129,1986,129,1009,13,50.8,1.01
725,chr2R,18431478,18432010,CpG: 42,532,42,291,15.8,54.7,1.06
725,chr2R,18435307,18435525,CpG: 20,218,20,119,18.3,54.6,1.32
725,chr2R,18436485,18436725,CpG: 21,240,21,129,17.5,53.8,1.24
725,chr2R,18441708,18442174,CpG: 37,466,37,259,15.9,55.6,1.03
725,chr2R,18443698,18444778,CpG: 88,1080,88,569,16.3,52.7,1.17
725,chr2R,18448994,18449292,CpG: 24,298,24,171,16.1,57.4,0.98
725,chr2R,18449478,18451050,CpG: 117,1572,117,866,14.9,55.1,0.98
725,chr2R,18451509,18451840,CpG: 26,331,26,182,15.7,55,1.08
725,chr2R,18452265,18452646,CpG: 30,381,30,209,15.7,54.9,1.05
725,chr2R,18453300,18453720,CpG: 32,420,32,228,15.2,54.3,1.04
725,chr2R,18454140,18454379,CpG: 18,239,18,122,15.1,51,1.16
725,chr2R,18459980,18462620,CpG: 173,2640,173,1436,13.1,54.4,0.89
725,chr2R,18466965,18468049,CpG: 92,1084,92,593,17,54.7,1.14
725,chr2R,18469501,18470965,CpG: 108,1464,108,795,14.8,54.3,1
725,chr2R,18473200,18473447,CpG: 25,247,25,144,20.2,58.3,1.23
725,chr2R,18475331,18475598,CpG: 21,267,21,135,15.7,50.6,1.25
725,chr2R,18476069,18476898,CpG: 62,829,62,429,15,51.7,1.12
726,chr2R,18488704,18489222,CpG: 40,518,40,278,15.4,53.7,1.07
726,chr2R,18496535,18496783,CpG: 22,248,22,125,17.7,50.4,1.41
726,chr2R,18497872,18498735,CpG: 59,863,59,446,13.7,51.7,1.03
726,chr2R,18499432,18499688,CpG: 20,256,20,134,15.6,52.3,1.15
726,chr2R,18502677,18502904,CpG: 20,227,20,125,17.6,55.1,1.17
726,chr2R,18504254,18504704,CpG: 41,450,41,254,18.2,56.4,1.15
726,chr2R,18506114,18506509,CpG: 31,395,31,201,15.7,50.9,1.22
726,chr2R,18507073,18507685,CpG: 43,612,43,329,14.1,53.8,0.97
726,chr2R,18517982,18518223,CpG: 19,241,19,126,15.8,52.3,1.15
726,chr2R,18519118,18519420,CpG: 33,302,33,189,21.9,62.6,1.12
726,chr2R,18521139,18521582,CpG: 33,443,33,233,14.9,52.6,1.08
726,chr2R,18531694,18532446,CpG: 51,752,51,386,13.6,51.3,1.03
726,chr2R,18533610,18534335,CpG: 48,725,48,409,13.2,56.4,0.84
726,chr2R,18537478,18539131,CpG: 107,1653,107,985,12.9,59.6,0.73
726,chr2R,18539874,18540904,CpG: 70,1030,70,546,13.6,53,0.98
726,chr2R,18541166,18541428,CpG: 19,262,19,138,14.5,52.7,1.08
726,chr2R,18542647,18542921,CpG: 21,274,21,151,15.3,55.1,1.03
726,chr2R,18544256,18546604,CpG: 172,2348,172,1320,14.7,56.2,0.93
726,chr2R,18548116,18548434,CpG: 27,318,27,166,17,52.2,1.26
726,chr2R,18551001,18551803,CpG: 66,802,66,442,16.5,55.1,1.09
726,chr2R,18554372,18555433,CpG: 85,1061,85,627,16,59.1,0.92
726,chr2R,18555821,18556415,CpG: 40,594,40,330,13.5,55.6,0.88
726,chr2R,18557064,18557342,CpG: 29,278,29,156,20.9,56.1,1.33
726,chr2R,18558791,18561104,CpG: 146,2313,146,1268,12.6,54.8,0.84
726,chr2R,18561371,18561588,CpG: 17,217,17,121,15.7,55.8,1.01
726,chr2R,18566893,18567146,CpG: 22,253,22,130,17.4,51.4,1.32
726,chr2R,18568759,18568975,CpG: 16,216,16,121,14.8,56,0.94
726,chr2R,18571346,18571602,CpG: 21,256,21,133,16.4,52,1.22
726,chr2R,18573060,18573615,CpG: 51,555,51,284,18.4,51.2,1.4
726,chr2R,18574395,18574884,CpG: 33,489,33,279,13.5,57.1,0.84
726,chr2R,18589093,18589412,CpG: 31,319,31,179,19.4,56.1,1.24
726,chr2R,18603462,18603679,CpG: 18,217,18,111,16.6,51.2,1.27
726,chr2R,18604395,18604601,CpG: 15,206,15,104,14.6,50.5,1.15
727,chr2R,18613137,18613826,CpG: 46,689,46,381,13.4,55.3,0.87
727,chr2R,18617223,18618128,CpG: 62,905,62,454,13.7,50.2,1.09
727,chr2R,18619308,18619512,CpG: 17,204,17,107,16.7,52.5,1.21
727,chr2R,18625444,18628532,CpG: 193,3088,193,1572,12.5,50.9,0.96
727,chr2R,18631131,18631592,CpG: 36,461,36,262,15.6,56.8,0.98
727,chr2R,18641473,18642536,CpG: 78,1063,78,559,14.7,52.6,1.06
727,chr2R,18642964,18643171,CpG: 16,207,16,109,15.5,52.7,1.12
727,chr2R,18648381,18648585,CpG: 18,204,18,115,17.6,56.4,1.12
727,chr2R,18652709,18653057,CpG: 32,348,32,202,18.4,58,1.1
727,chr2R,18655893,18656253,CpG: 30,360,30,188,16.7,52.2,1.25
727,chr2R,18658960,18660463,CpG: 99,1503,99,803,13.2,53.4,0.92
727,chr2R,18671848,18672380,CpG: 36,532,36,278,13.5,52.3,0.99
727,chr2R,18673402,18673605,CpG: 22,203,22,104,21.7,51.2,1.65
727,chr2R,18678216,18679373,CpG: 91,1157,91,585,15.7,50.6,1.23
727,chr2R,18682659,18682868,CpG: 17,209,17,109,16.3,52.2,1.2
727,chr2R,18684404,18684614,CpG: 18,210,18,114,17.1,54.3,1.16
727,chr2R,18692260,18692779,CpG: 42,519,42,277,16.2,53.4,1.2
727,chr2R,18699359,18700832,CpG: 100,1473,100,773,13.6,52.5,0.99
727,chr2R,18701028,18701248,CpG: 19,220,19,131,17.3,59.5,0.97
727,chr2R,18701857,18702175,CpG: 28,318,28,192,17.6,60.4,1.01
727,chr2R,18702823,18703144,CpG: 24,321,24,184,15,57.3,0.91
727,chr2R,18704146,18704733,CpG: 46,587,46,331,15.7,56.4,0.99
727,chr2R,18708785,18709094,CpG: 25,309,25,170,16.2,55,1.08
727,chr2R,18709499,18709731,CpG: 20,232,20,125,17.2,53.9,1.2
727,chr2R,18710002,18710226,CpG: 18,224,18,123,16.1,54.9,1.07
727,chr2R,18726586,18726793,CpG: 18,207,18,104,17.4,50.2,1.38
727,chr2R,18728599,18728947,CpG: 27,348,27,197,15.5,56.6,0.97
727,chr2R,18735641,18735865,CpG: 19,224,19,123,17,54.9,1.13
728,chr2R,18745617,18745940,CpG: 27,323,27,192,16.7,59.4,0.95
728,chr2R,18747274,18748376,CpG: 74,1102,74,613,13.4,55.6,0.88
728,chr2R,18750806,18751238,CpG: 35,432,35,272,16.2,63,0.85
728,chr2R,18758663,18758866,CpG: 16,203,16,117,15.8,57.6,0.96
728,chr2R,18761641,18761959,CpG: 36,318,36,176,22.6,55.3,1.52
728,chr2R,18762923,18763133,CpG: 18,210,18,122,17.1,58.1,1.07
728,chr2R,18768331,18768804,CpG: 40,473,40,277,16.9,58.6,0.99
728,chr2R,18770099,18770542,CpG: 33,443,33,227,14.9,51.2,1.14
728,chr2R,18771574,18771780,CpG: 17,206,17,122,16.5,59.2,0.97
728,chr2R,18773671,18773877,CpG: 18,206,18,124,17.5,60.2,0.96
728,chr2R,18775920,18776654,CpG: 57,734,57,447,15.5,60.9,0.84
728,chr2R,18779697,18779926,CpG: 19,229,19,119,16.6,52,1.24
728,chr2R,18788509,18788781,CpG: 18,272,18,143,13.2,52.6,0.99
728,chr2R,18789422,18789715,CpG: 25,293,25,180,17.1,61.4,0.91
728,chr2R,18791174,18791412,CpG: 18,238,18,138,15.1,58,0.95
728,chr2R,18791784,18792084,CpG: 23,300,23,181,15.3,60.3,0.88
728,chr2R,18792569,18792876,CpG: 26,307,26,162,16.9,52.8,1.27
728,chr2R,18793699,18794103,CpG: 37,404,37,237,18.3,58.7,1.06
728,chr2R,18795424,18796442,CpG: 70,1018,70,521,13.8,51.2,1.05
728,chr2R,18797720,18797939,CpG: 19,219,19,124,17.4,56.6,1.09
728,chr2R,18798231,18798664,CpG: 40,433,40,256,18.5,59.1,1.06
728,chr2R,18799353,18799858,CpG: 37,505,37,256,14.7,50.7,1.15
728,chr2R,18803891,18804101,CpG: 19,210,19,109,18.1,51.9,1.34
728,chr2R,18806185,18806629,CpG: 37,444,37,244,16.7,55,1.1
728,chr2R,18807265,18807472,CpG: 16,207,16,105,15.5,50.7,1.29
728,chr2R,18809348,18809805,CpG: 33,457,33,274,14.4,60,0.8
728,chr2R,18820209,18820712,CpG: 36,503,36,275,14.3,54.7,0.97
728,chr2R,18821406,18825291,CpG: 264,3885,264,2078,13.6,53.5,0.95
728,chr2R,18830785,18831117,CpG: 34,332,34,189,20.5,56.9,1.27
728,chr2R,18832142,18833065,CpG: 79,923,79,530,17.1,57.4,1.04
728,chr2R,18833692,18833895,CpG: 18,203,18,108,17.7,53.2,1.28
728,chr2R,18837151,18837459,CpG: 22,308,22,169,14.3,54.9,0.95
728,chr2R,18839425,18839809,CpG: 30,384,30,223,15.6,58.1,0.94
728,chr2R,18840600,18840852,CpG: 19,252,19,133,15.1,52.8,1.09
728,chr2R,18841517,18841749,CpG: 18,232,18,126,15.5,54.3,1.05
728,chr2R,18841964,18842230,CpG: 24,266,24,149,18,56,1.15
728,chr2R,18845156,18845870,CpG: 49,714,49,369,13.7,51.7,1.03
728,chr2R,18848015,18848500,CpG: 31,485,31,249,12.8,51.3,0.97
728,chr2R,18849313,18849685,CpG: 28,372,28,198,15.1,53.2,1.07
728,chr2R,18850969,18851362,CpG: 27,393,27,212,13.7,53.9,0.95
728,chr2R,18851487,18851704,CpG: 16,217,16,124,14.7,57.1,0.91
728,chr2R,18851967,18852350,CpG: 27,383,27,198,14.1,51.7,1.06
728,chr2R,18863447,18863830,CpG: 31,383,31,195,16.2,50.9,1.25
728,chr2R,18869836,18870103,CpG: 23,267,23,145,17.2,54.3,1.18
729,chr2R,18878277,18878490,CpG: 19,213,19,113,17.8,53.1,1.28
729,chr2R,18887623,18887952,CpG: 24,329,24,167,14.6,50.8,1.14
729,chr2R,18891111,18891341,CpG: 20,230,20,126,17.4,54.8,1.19
729,chr2R,18903691,18903980,CpG: 25,289,25,160,17.3,55.4,1.13
729,chr2R,18909253,18909552,CpG: 26,299,26,154,17.4,51.5,1.33
729,chr2R,18910579,18910833,CpG: 20,254,20,130,15.7,51.2,1.27
729,chr2R,18917087,18917425,CpG: 29,338,29,191,17.2,56.5,1.08
729,chr2R,18923758,18923981,CpG: 22,223,22,113,19.7,50.7,1.54
729,chr2R,18933188,18933424,CpG: 17,236,17,121,14.4,51.3,1.12
729,chr2R,18943254,18943476,CpG: 19,222,19,126,17.1,56.8,1.17
729,chr2R,18945399,18946051,CpG: 48,652,48,343,14.7,52.6,1.07
729,chr2R,18947206,18947573,CpG: 36,367,36,188,19.6,51.2,1.5
729,chr2R,18955015,18958191,CpG: 222,3176,222,1779,14,56,0.89
729,chr2R,18964121,18964482,CpG: 31,361,31,204,17.2,56.5,1.08
729,chr2R,18966025,18966841,CpG: 52,816,52,417,12.7,51.1,0.98
729,chr2R,18968893,18976708,CpG: 509,7815,509,3931,13,50.3,1.03
729,chr2R,18978782,18979146,CpG: 35,364,35,220,19.2,60.4,1.07
729,chr2R,18997130,18998416,CpG: 123,1286,123,763,19.1,59.3,1.09
729,chr2R,19000976,19001782,CpG: 67,806,67,487,16.6,60.4,0.92
729,chr2R,19004640,19004890,CpG: 29,250,29,156,23.2,62.4,1.21
730,chr2R,19005794,19008794,CpG: 218,3000,218,1542,14.5,51.4,1.1
730,chr2R,19023903,19025003,CpG: 92,1100,92,632,16.7,57.5,1.02
730,chr2R,19026434,19026758,CpG: 25,324,25,175,15.4,54,1.06
730,chr2R,19041002,19041569,CpG: 42,567,42,307,14.8,54.1,1.01
730,chr2R,19051494,19052079,CpG: 49,585,49,298,16.8,50.9,1.3
730,chr2R,19069770,19070006,CpG: 19,236,19,122,16.1,51.7,1.22
730,chr2R,19090287,19090533,CpG: 23,246,23,137,18.7,55.7,1.27
730,chr2R,19090814,19091431,CpG: 49,617,49,374,15.9,60.6,0.87
730,chr2R,19097412,19097870,CpG: 34,458,34,230,14.8,50.2,1.19
730,chr2R,19113910,19114148,CpG: 26,238,26,145,21.8,60.9,1.18
730,chr2R,19115376,19115584,CpG: 16,208,16,121,15.4,58.2,0.97
730,chr2R,19118150,19118952,CpG: 69,802,69,499,17.2,62.2,0.89
730,chr2R,19127221,19127906,CpG: 58,685,58,382,16.9,55.8,1.09
730,chr2R,19131490,19132152,CpG: 46,662,46,351,13.9,53,0.99
730,chr2R,19134877,19135197,CpG: 25,320,25,175,15.6,54.7,1.06
91,chr2R,19136045,19136875,CpG: 56,830,56,435,13.5,52.4,0.98
731,chr2R,19155021,19155708,CpG: 46,687,46,355,13.4,51.7,1
731,chr2R,19157360,19157633,CpG: 26,273,26,152,19,55.7,1.23
731,chr2R,19159131,19159343,CpG: 17,212,17,132,16,62.3,0.84
731,chr2R,19160240,19161882,CpG: 110,1642,110,910,13.4,55.4,0.87
731,chr2R,19168933,19169161,CpG: 19,228,19,129,16.7,56.6,1.05
731,chr2R,19170838,19171673,CpG: 65,835,65,443,15.6,53.1,1.11
731,chr2R,19172714,19172931,CpG: 18,217,18,125,16.6,57.6,1
731,chr2R,19173790,19174077,CpG: 25,287,25,174,17.4,60.6,0.95
731,chr2R,19179661,19179866,CpG: 24,205,24,118,23.4,57.6,1.42
731,chr2R,19195193,19195404,CpG: 18,211,18,122,17.1,57.8,1.02
731,chr2R,19201446,19201688,CpG: 18,242,18,132,14.9,54.5,1.01
731,chr2R,19205078,19205316,CpG: 21,238,21,128,17.6,53.8,1.26
731,chr2R,19216760,19216965,CpG: 21,205,21,121,20.5,59,1.2
731,chr2R,19219593,19220072,CpG: 34,479,34,254,14.2,53,1.01
731,chr2R,19223138,19226486,CpG: 225,3348,225,1828,13.4,54.6,0.9
731,chr2R,19227811,19228331,CpG: 40,520,40,289,15.4,55.6,1
731,chr2R,19231274,19231517,CpG: 22,243,22,126,18.1,51.9,1.36
731,chr2R,19235800,19236102,CpG: 24,302,24,177,15.9,58.6,0.93
731,chr2R,19236560,19236820,CpG: 20,260,20,149,15.4,57.3,0.96
731,chr2R,19238756,19238993,CpG: 18,237,18,130,15.2,54.9,1.03
731,chr2R,19240896,19242553,CpG: 124,1657,124,886,15,53.5,1.05
731,chr2R,19243849,19244279,CpG: 28,430,28,223,13,51.9,0.98
731,chr2R,19249689,19249986,CpG: 22,297,22,151,14.8,50.8,1.15
731,chr2R,19256222,19256551,CpG: 25,329,25,168,15.2,51.1,1.17
731,chr2R,19259032,19259284,CpG: 19,252,19,151,15.1,59.9,0.91
731,chr2R,19262732,19263161,CpG: 31,429,31,231,14.5,53.8,1
732,chr2R,19270073,19270333,CpG: 19,260,19,139,14.6,53.5,1.05
732,chr2R,19277787,19280120,CpG: 170,2333,170,1409,14.6,60.4,0.8
732,chr2R,19281636,19281857,CpG: 22,221,22,112,19.9,50.7,1.59
732,chr2R,19282380,19282673,CpG: 22,293,22,161,15,54.9,1.03
732,chr2R,19282812,19283769,CpG: 75,957,75,531,15.7,55.5,1.02
732,chr2R,19285592,19286555,CpG: 75,963,75,549,15.6,57,0.96
732,chr2R,19289041,19290828,CpG: 127,1787,127,919,14.2,51.4,1.08
732,chr2R,19291723,19292210,CpG: 49,487,49,278,20.1,57.1,1.24
732,chr2R,19293242,19293532,CpG: 24,290,24,150,16.6,51.7,1.33
732,chr2R,19299710,19300654,CpG: 97,944,97,594,20.6,62.9,1.05
732,chr2R,19305072,19306712,CpG: 108,1640,108,869,13.2,53,0.94
732,chr2R,19308580,19308799,CpG: 18,219,18,129,16.4,58.9,0.97
732,chr2R,19309034,19310288,CpG: 78,1254,78,660,12.4,52.6,0.9
732,chr2R,19314330,19314730,CpG: 28,400,28,204,14,51,1.08
732,chr2R,19318056,19318290,CpG: 20,234,20,140,17.1,59.8,0.98
732,chr2R,19323886,19324090,CpG: 16,204,16,104,15.7,51,1.21
732,chr2R,19325949,19328290,CpG: 184,2341,184,1283,15.7,54.8,1.05
732,chr2R,19328634,19329036,CpG: 36,402,36,240,17.9,59.7,1.03
732,chr2R,19330569,19331084,CpG: 38,515,38,273,14.8,53,1.07
732,chr2R,19333112,19333558,CpG: 35,446,35,227,15.7,50.9,1.22
732,chr2R,19342615,19343408,CpG: 53,793,53,451,13.4,56.9,0.83
732,chr2R,19343781,19344045,CpG: 26,264,26,166,19.7,62.9,1.03
732,chr2R,19346272,19346639,CpG: 26,367,26,199,14.2,54.2,0.97
732,chr2R,19349359,19349607,CpG: 23,248,23,161,18.5,64.9,0.91
732,chr2R,19359923,19360165,CpG: 18,242,18,130,14.9,53.7,1.06
732,chr2R,19364489,19364903,CpG: 30,414,30,213,14.5,51.4,1.1
732,chr2R,19367011,19367219,CpG: 15,208,15,115,14.4,55.3,0.94
732,chr2R,19370007,19370488,CpG: 36,481,36,259,15,53.8,1.04
732,chr2R,19373059,19373428,CpG: 34,369,34,203,18.4,55,1.22
732,chr2R,19390153,19390618,CpG: 41,465,41,271,17.6,58.3,1.04
732,chr2R,19392971,19394440,CpG: 125,1469,125,898,17,61.1,0.91
733,chr2R,19400054,19401055,CpG: 73,1001,73,546,14.6,54.5,0.99
733,chr2R,19404666,19405240,CpG: 40,574,40,319,13.9,55.6,0.9
733,chr2R,19408136,19408406,CpG: 23,270,23,148,17,54.8,1.13
733,chr2R,19410063,19411067,CpG: 74,1004,74,557,14.7,55.5,0.96
733,chr2R,19414396,19414679,CpG: 23,283,23,145,16.3,51.2,1.24
733,chr2R,19416579,19416978,CpG: 33,399,33,202,16.5,50.6,1.29
733,chr2R,19434967,19435183,CpG: 20,216,20,111,18.5,51.4,1.41
733,chr2R,19437975,19438338,CpG: 30,363,30,201,16.5,55.4,1.1
733,chr2R,19445633,19446263,CpG: 60,630,60,338,19,53.7,1.32
733,chr2R,19447401,19448729,CpG: 110,1328,110,785,16.6,59.1,0.96
733,chr2R,19449393,19450107,CpG: 54,714,54,362,15.1,50.7,1.18
733,chr2R,19452471,19453192,CpG: 49,721,49,370,13.6,51.3,1.04
733,chr2R,19454745,19455029,CpG: 21,284,21,150,14.8,52.8,1.06
733,chr2R,19458138,19459064,CpG: 68,926,68,496,14.7,53.6,1.02
733,chr2R,19460026,19460681,CpG: 56,655,56,401,17.1,61.2,0.96
733,chr2R,19464422,19465779,CpG: 92,1357,92,719,13.6,53,0.97
733,chr2R,19467386,19467780,CpG: 35,394,35,199,17.8,50.5,1.39
733,chr2R,19469006,19470307,CpG: 92,1301,92,734,14.1,56.4,0.89
733,chr2R,19471259,19471471,CpG: 22,212,22,125,20.8,59,1.2
733,chr2R,19481241,19481457,CpG: 26,216,26,109,24.1,50.5,1.89
733,chr2R,19483375,19483650,CpG: 22,275,22,162,16,58.9,0.93
733,chr2R,19486198,19486408,CpG: 18,210,18,110,17.1,52.4,1.26
733,chr2R,19490299,19491338,CpG: 70,1039,70,539,13.5,51.9,1
733,chr2R,19492577,19493126,CpG: 44,549,44,305,16,55.6,1.04
733,chr2R,19494718,19495030,CpG: 24,312,24,164,15.4,52.6,1.12
733,chr2R,19495701,19496473,CpG: 58,772,58,434,15,56.2,0.95
733,chr2R,19497563,19498103,CpG: 54,540,54,321,20,59.4,1.16
733,chr2R,19499480,19499783,CpG: 25,303,25,171,16.5,56.4,1.05
733,chr2R,19500473,19500825,CpG: 30,352,30,192,17,54.5,1.16
733,chr2R,19503278,19503920,CpG: 48,642,48,362,15,56.4,0.94
733,chr2R,19508815,19509436,CpG: 44,621,44,343,14.2,55.2,0.93
733,chr2R,19511688,19512115,CpG: 31,427,31,235,14.5,55,0.97
734,chr2R,19532221,19532661,CpG: 31,440,31,223,14.1,50.7,1.11
734,chr2R,19543345,19543803,CpG: 33,458,33,235,14.4,51.3,1.09
734,chr2R,19547649,19547856,CpG: 18,207,18,122,17.4,58.9,1
734,chr2R,19560059,19560278,CpG: 19,219,19,123,17.4,56.2,1.1
734,chr2R,19566151,19566354,CpG: 20,203,20,107,19.7,52.7,1.45
734,chr2R,19577751,19578042,CpG: 22,291,22,146,15.1,50.2,1.2
734,chr2R,19582577,19582783,CpG: 18,206,18,120,17.5,58.3,1.07
734,chr2R,19593926,19594307,CpG: 33,381,33,196,17.3,51.4,1.31
734,chr2R,19595953,19596322,CpG: 33,369,33,204,17.9,55.3,1.17
734,chr2R,19598442,19598722,CpG: 21,280,21,141,15,50.4,1.24
734,chr2R,19608083,19608314,CpG: 18,231,18,127,15.6,55,1.05
734,chr2R,19612618,19612849,CpG: 18,231,18,127,15.6,55,1.05
734,chr2R,19621620,19621869,CpG: 22,249,22,134,17.7,53.8,1.27
734,chr2R,19625324,19625585,CpG: 22,261,22,133,16.9,51,1.35
734,chr2R,19628500,19628796,CpG: 33,296,33,171,22.3,57.8,1.35
734,chr2R,19633515,19633791,CpG: 25,276,25,163,18.1,59.1,1.09
734,chr2R,19636256,19636785,CpG: 47,529,47,280,17.8,52.9,1.28
734,chr2R,19640603,19641233,CpG: 43,630,43,321,13.7,51,1.09
734,chr2R,19644564,19644888,CpG: 25,324,25,168,15.4,51.9,1.16
734,chr2R,19646757,19647645,CpG: 58,888,58,465,13.1,52.4,0.96
734,chr2R,19652697,19653049,CpG: 26,352,26,178,14.8,50.6,1.16
734,chr2R,19659343,19659546,CpG: 20,203,20,107,19.7,52.7,1.42
735,chr2R,19661916,19662169,CpG: 28,253,28,134,22.1,53,1.58
735,chr2R,19663001,19663254,CpG: 19,253,19,138,15,54.5,1.01
735,chr2R,19665534,19666428,CpG: 60,894,60,475,13.4,53.1,0.98
735,chr2R,19667599,19668190,CpG: 40,591,40,321,13.5,54.3,0.92
735,chr2R,19670769,19672527,CpG: 123,1758,123,902,14,51.3,1.06
735,chr2R,19676036,19676478,CpG: 32,442,32,237,14.5,53.6,1.03
735,chr2R,19682812,19683014,CpG: 17,202,17,106,16.8,52.5,1.24
735,chr2R,19702583,19702821,CpG: 17,238,17,130,14.3,54.6,0.97
735,chr2R,19703270,19703544,CpG: 20,274,20,149,14.6,54.4,0.99
735,chr2R,19716736,19717254,CpG: 40,518,40,279,15.4,53.9,1.06
735,chr2R,19724791,19725046,CpG: 18,255,18,132,14.1,51.8,1.06
735,chr2R,19775515,19775785,CpG: 22,270,22,136,16.3,50.4,1.28
735,chr2R,19780708,19780935,CpG: 24,227,24,130,21.1,57.3,1.36
735,chr2R,19785366,19785577,CpG: 22,211,22,121,20.9,57.3,1.3
735,chr2R,19788834,19789064,CpG: 23,230,23,126,20,54.8,1.33
735,chr2R,19790054,19790294,CpG: 22,240,22,133,18.3,55.4,1.27
736,chr2R,19792182,19792789,CpG: 49,607,49,317,16.1,52.2,1.21
736,chr2R,19806271,19806595,CpG: 29,324,29,184,17.9,56.8,1.11
736,chr2R,19807079,19807450,CpG: 31,371,31,197,16.7,53.1,1.22
736,chr2R,19826413,19827631,CpG: 84,1218,84,678,13.8,55.7,0.89
736,chr2R,19829144,19829383,CpG: 21,239,21,140,17.6,58.6,1.03
736,chr2R,19830086,19831076,CpG: 68,990,68,577,13.7,58.3,0.81
736,chr2R,19846677,19846890,CpG: 18,213,18,109,16.9,51.2,1.3
736,chr2R,19855664,19855885,CpG: 20,221,20,114,18.1,51.6,1.38
736,chr2R,19857236,19857549,CpG: 25,313,25,161,16,51.4,1.21
736,chr2R,19864284,19864566,CpG: 22,282,22,145,15.6,51.4,1.22
736,chr2R,19868267,19868537,CpG: 23,270,23,136,17,50.4,1.35
736,chr2R,19869695,19869969,CpG: 19,274,19,142,13.9,51.8,1.04
736,chr2R,19875697,19875910,CpG: 17,213,17,109,16,51.2,1.25
736,chr2R,19879981,19880837,CpG: 61,856,61,457,14.3,53.4,1
736,chr2R,19881065,19881280,CpG: 18,215,18,113,16.7,52.6,1.22
736,chr2R,19883969,19884174,CpG: 18,205,18,110,17.6,53.7,1.26
736,chr2R,19888670,19888971,CpG: 24,301,24,165,15.9,54.8,1.06
736,chr2R,19906276,19906489,CpG: 17,213,17,112,16,52.6,1.18
736,chr2R,19910282,19910613,CpG: 23,331,23,168,13.9,50.8,1.08
736,chr2R,19912015,19912219,CpG: 19,204,19,120,18.6,58.8,1.1
736,chr2R,19913481,19913798,CpG: 30,317,30,178,18.9,56.2,1.2
737,chr2R,19935179,19935439,CpG: 33,260,33,163,25.4,62.7,1.29
737,chr2R,19939007,19939765,CpG: 51,758,51,401,13.5,52.9,0.96
737,chr2R,19952158,19952455,CpG: 23,297,23,150,15.5,50.5,1.27
737,chr2R,19963122,19963708,CpG: 41,586,41,294,14,50.2,1.12
737,chr2R,19968246,19968658,CpG: 34,412,34,238,16.5,57.8,1
737,chr2R,19972639,19972965,CpG: 25,326,25,177,15.3,54.3,1.11
